text,label
"ຕັດສິນใจກະທຳ, ສ້າງພື້ນຖານບໍລິຫານ ຢ່າງມີປະສິດທິພາບ, ປະສິດທິຜົນ, ໂປ່ນໃສ, ສັດຊື່ບໍລິສຸດ; ",Lao
"ປະຕິບັດບັນດາມະຕິຂອງ ພັກ, ສະພາແຫ່ງຊາດ, ລັດຖະບານ ",Lao
"ແລະ ນັບແຕ່ຊຸມວັນຕົ້ນປີຢ່າງຂ້ຽວຂາດ, ຄົບຊຸດ, ມີປະສິດທິຜົນ, ",Lao
"ສູ້ຊົນປະຕິບັດບັນດາຄາດໝາຍ, ໜ້າທີ່ພັດທະນາເສດຖະກິດ, ສັງຄົມຢ່າງມີໄຊ ",Lao
ແລະ ແຜນງົບປະມານແຫ່ງລັດປີ 2018 ແລະ ໄລຍະ 5 ປີ2016–2020. ,Lao
"ປື້ມຊຸດນີ້ມີຄວາມໝາຍຫຼາຍດ້ານກ່ຽວກັບວິທະຍາສາດ, ການເມືອງ, ແນວຄິດ, ແລະ ການໂຄສະນາສຶກສາມູນເຊື້ອປະຕິວັດໃຫ້ແກ່ພະນັກງານສະມາຊິກພັກ, ປະຊາຊົນ, ພິເສດແມ່ນລຸ້ນໜຸ່ມ. ",Lao
ແລະ ຜູ້ຊາຍຈະເລົ່າເລື່ອງຂອງພໍ່ຂອງລາວໂດຍໃຊ້ປະຕູທີ່ເອີ້ນວ່າ Twitter ,Lao
ເພື່ອເວົ້າກ່ຽວກັບສິ່ງທີ່ບໍ່ດີທີ່ພໍ່ຂອງລາວໄດ້ສະແດງ. ,Lao
"ຫຼັງຈາກ10 ວັນ, 173 ໃບສະໝັກໄດ້ຖືກສົ່ງກັບ, ",Lao
5 ຂອງພວກເຂົາໄດ້ຖືກນຳສະເໜີຕໍ່ລັດຖະສະພາ ,Lao
ແລະ ພວກເຂົາຍັງຢູ່ໃນຮ້ານ app ຢູ່ທຸກວັນນີ້. ,Lao
ດັ່ງນັ້ນນີ້ແມ່ນທີ່ການອອກແບບ ສາມາດສື່ສານໄດ້ແທ້. ,Lao
"ທີ່ພິທີໄຫວ້ອາໄລ, ",Lao
"ຜູ້ຕາງໜ້າການນຳ ແລະ ປະຊາຊົນແຂວງດ້ຽນບຽນ, ໄດ້ວາງພວງມາລາ, ງະຫວາຍທູບທຽນສະແດງຄວາມຮູ້ບຸນຄຸນສຳລັບບັນດາ ວິລະຊົນທີ່ເສຍສະຫຼະຊີວິດເພື່ອຊາດ - ",Lao
ບັນດາຜູ້ທີ່ໄດ້ອຸທິດຊີວິດຂອງຕົນເພື່ອໜ້າທີ່ສາກົນອັນສູງສົ່ງ. ,Lao
"ສູ້ຊົນຮອດປີ2030, ກະສິກຳຫວຽດນາມຕ້ອງນອນໃນກຸ່ມ 15 ປະເທດຢືນແຖວໜ້າໂລກ.",Lao
"ທ່ານ Kiyoaki Fujiwara, ຜູ້ອຳນວຍການ Keidanren, ",Lao
"ຕີລາຄາວ່າການເຂົ້າຮ່ວມຂອງ FPT ໄດ້ຊ່ວຍເພີ່ມທະວີການພົວພັນທາງດ້ານເສດຖະກິດລະຫວ່າງຫວຽດນາມ ແລະ ຍີ່ປຸ່ນ, ",Lao
ກໍ່ຄືເປັນການປະກອບສ່ວນຫັນໂຄງການສັງຄົມ 5. ,Lao
"ເປັນການປະກົດຜົນເປັນຈິງ, ",Lao
ຊຸກຍູ້ການຫັນປ່ຽນດີຈີຕອນ. ,Lao
ທ່ານລັດຖະມົນຕີ To Lam ຄາດວ່າກະຊວງຕຳຫຼວດຫວຽດນາມ ແລະ ບັນດາວິສາຫະກິດອາເມລິກາ ຈະສືບຕໍ່ຮ່ວມມືໃນບັນດາ ຂົງເຂດຄົມມະນາຄົມ; ,Lao
"ປ້ອນກັນ ແລະ ດັບເພີງ, ກູ້ໄພ, ກູ້ຊີບ; ",Lao
ເຕັກໂນໂລຊີຂໍ້ມູນຂ່າວສານສິ່ງນັ້ນມັນເປັນໄປ ໄດ້ບໍ? ,Lao
ແມ່ນວຽກທີ່ພວກເຮົາສາມາດເຮັດສິ່ງນີ້ໄດ້ແມ່ນລ້ວນແຕ່ຄົບຖ້ວນດ້ວຍຄວາມສາມາດ? '' ' ,Lao
ສະນັ້ນຂ້ອຍໄດ້ໄປໂຮງຮຽນອອກແບບ ,Lao
"ແລະ ຂ້ອຍກໍ່ຮຽນຈົບໃນຕົ້ນຊຸມປີ 90, ເລື່ອງທີ່ຂ້ອຍຢາກຈົບດ້ວຍ  & # 91; ",Lao
ບົດສົນທະນາຂອງລາວ & # 93; ,Lao
ແມ່ນມັນມາຈາກສະຖານທີ່ທີ່ ເອີ້ນວ່າ ມູນລະນິທິ Gallup. ,Lao
ນີ້ແມ່ນຊິບຈຸນລະພາກທີ່ຂ້ອຍໄດ້ພັດທະນາ. ,Lao
ນີ້ແມ່ນສິ່ງທີ່ພວກເຂົາຖືກບອກໃຫ້ເຮັດ: ,Lao
"ເກັບກຳຂໍ້ມູນ, ",Lao
ຕິດຕາມການສື່ສານ ແລະ ຕິດຕາມການຈະລາຈອນທາງ ອິນເຕີເນັດ ,Lao
ຜູ້ຊາຍເດັນມາການກ້າວຂຶ້ນມາແລະ ຢູ່ທາງຂ້າງຂອງກ້ອງທີ່ຖືກລັກ. ,Lao
"ເຂົ້າຮ່ວມງານຕະຫຼາດນັດ, ",Lao
"ສະຖານທູດຫວຽດນາມປະຈໍາອິນໂດເນເຊຍ, ",Lao
"ກໍໄດ້ມີຮ້ານວາງສະແດງ, ",Lao
ວາງຂາຍບັນດາຜະລິດຕະພັນທີ່ ໄດ້ຮັບຄວາມນິຍົມຊົມຊອບຈາກເພື່ອນມິດສາກົນ,Lao
"ຄືເຄື່ອງຫັດຖະກໍາ,ເຄື່ອງເປັນທີ່ລະນຶກ, ພາບຂັດມັນ, ເຄື່ອງເອ້ຢ້ອງ, ເຄື່ອງປັ້ນດິນເຜົາ, ກາເຟ … ",Lao
"ໄລ່ຮອດຈຸດເວລານີ້, ວິສາຫະກິດສ່ວນຫຼາຍລ້ວນແຕ່ປະຕິບັດການດັດປັບເງິນເດືອນຕາມການ, ",Lao
"ສະນັ້ນລະດັບເງິນເດືອນ, ລາຍຮັບຂອງ ຜູ້ອອກແຮງງານຈຶ່ງໄດ້ເພີ່ມຂຶ້ນ. ",Lao
"ຂ້ອຍໄດ້ຕັດສິນໃຈຕັ້ງຊື່ໃຫ້, & quot; ",Lao
ໜີຄວາມໄວ ''. ,Lao
"ນີ້ກໍແມ່ນໂອກາດເພື່ອໂຄສະນາຜົນງານທີ່ບັນລຸໄດ້ໃນກິດຈະການປ່ຽນແປງໃໝ່, ",Lao
ແບ່ງປັນບົດຮຽນທີ່ບັນລຸຜົນສໍາເລັດຂອງຫວຽດນາມໃນການພັດທະນາເສດຖະກິດ - ສັງຄົມ ''. ,Lao
"ໄລ່ແຕ່ຕົ້ນປີຮອດວັນທີ15 ຕຸລາ, ຍອດມູນຄ່າສົ່ງອອກຂອງທົ່ວປະເທດບັນລຸປະມານ190 ຕື້ ໂດລາສະຫະລັດ, ",Lao
ເພີ່ມຂຶ້ນ15.6 % ເມື່ອທຽບໃສ່ກັບໄລຍະດຽວກັນຂອງປີ 2017. ,Lao
ສິ່ງທີ່ບໍ່ດີທີ່ສຸດແມ່ນວ່າປີນີ້ແມ່ນປີທີ່ ຫຼາຍຄົນຕັດສິນໃຈເຮັດຄວາມສະອາດຈອມພູ Everest. ,Lao
ນີ້ແມ່ນໜູທີ່ສ້າງຂື້ນໂດຍ Charles Vacanti ຂອງ ມະຫາວິທະຍາໄລ Massachusetts . ,Lao
"ຂ້ອຍຍ້າຍໄປ San Francisco, ",Lao
"ແລະ ຂ້ອຍໄດ້ເລີ່ມຕົ້ນບໍລິສັດນ້ອຍ, Fuseproject .",Lao
"ທີ່ການຕ້ອນຮັບ, ",Lao
"ມີບາງສິ່ງບາງຢ່າງ, ສາມາດໄດ້ຮັບຄວາມຮູ້ສຶກຂອງການປອບໂຍນ, ຄວາມສຸກ & QUOT; ",Lao
"ຖ່າຍຮູບສະຖານທີ່, ຂ້າພະເຈົ້າຫວັງວ່າຈະສ່ອງແສງເຖິງຄວາມສຳພັນທີ່ອ່ອນແອລະຫວ່າງຄວາມຈິງ ແລະ ຄວາມລຶກລັບ, ທັງໃນຊີວິດຂອງລາວ ແລະ ໃນການຖ່າຍຮູບ.",Lao
ສະພາວິທະຍາສາດວາລະສານພະລັງງານຫວຽດນາມໄດ້ປະກາດຕາຕະລາງຈັດອັນດັບ Top 10 ວິສາຫະກິດນຳໜ້າກ່ຽວກັບພະລັງງານສະອາດ. ,Lao
MT: ຄວາມເຊື່ອໃນເລື່ອງນິຍາຍນີ້ແມ່ນສຳຄັນຕໍ່ປະສົບການຂອງລະຄອນໃດໜຶ່ງ. ,Lao
"ແນ່ນອນວ່າພວກເຮົາຕ້ອງການສອນເດັກນ້ອຍໃຫ້ເຮັດວຽກນຳກັນ, ",Lao
ແຕ່ພວກເຮົາຍັງຕ້ອງການສອນພວກເຂົາໃຫ້ຮູ້ວິທີ ເຮັດວຽກບ້ານດ້ວຍຕົນເອງ. ,Lao
"ແລະພະລັງງານທີ່ຖືກປ່ອຍອອກມາແມ່ນສອງເທົ່າຂອງຄວາມອັບອາຍ, ມະຫາຊົນດຽວກັນ - ເຮັດໃຫ້ປະລາດແທ້ໆ. ",Lao
ໃນປັດຈຸບັນພວກເຮົາຮູ້ວ່າການເປັນໂຣກອື້ສາວແມ່ນການລົບກວນຂອງສຽງທີ່ຂ້ອຍເວົ້າກັບເຈົ້າກ່ຽວກັບບ່ອນນີ້ ,Lao
"ຕອນຄໍ່າວັນທີ 17 ກັນຍາ, ຢູ່ຮ່າໂນ້ຍ, ທ່ານພົນເອກໂຕເລິມລັດຖະມົນຕີກະຊວງຕໍາຫຼວດ ຫວຽດນາມ, ໄດ້ໃຫ້ການຕ້ອນຮັບທ່ານ ລັດຖະມົນຕີກະຊວງພາຍໃນສະຫະພັນລັດເຊຍຫົວໜ້າ ຄະນະຜູ້ແທນຂັ້ນສູງກະຊວງພາຍໃນສະຫະພັນລັດເຊຍ",Lao
ເນື່ອງໃນໂອກາດທ່ານມາເຂົ້າຮ່ວມກອງປະຊຸມ ASEANAPOL 39 ຢູ່ຫວຽດນາມ. ,Lao
"ທີ່ຍິ່ງໃຫຍ່ສໍາລັບຜູ້ຄົນທາງໃນ ແລະ ທີ່ຍິ່ງໃຫຍ່ສໍາລັບຜູ້ຄົນທາງນອກນັ້ນແມ່ນ, ",Lao
"ຖ້າທ່ານຕິດເຊື້ອວັນນະໂຣກ , ມີໂອກາດດີທີ່ທ່ານຈະບໍ່ໄດ້ຮັບການກວດຫາໂຣກ, ",Lao
ແຕ່ວ່າຈະຕາຍຍ້ອນວັນນະໂລກຈາກການໄປໂຮງໝໍ ຄັ້ງທີສອງ ແລະ ອື່ນໆ. ,Lao
"ຫຼັງຈາກທີ່ທັງໝົດ, ຂ້ອຍຍັງເປັນຄົນທີ່ເປັນມິດກັບສິ່ງ ແວດລ້ອມ. ",Lao
ຂ້ອຍອາໄສຢູ່ນຳພໍ່ແມ່ທີ່ຂີ້ຄ້ານຢູ່ໃນຕູ້ໄມ້. ,Lao
ມັນເປັນຄວາມຈິງທີ່ວ່າອິນເຕີເນັດ ແລະ ການສື່ສານທີ່ທັນສະຄິມມີປະໂຫຍດຫຼາຍທີ່ຈະ ເຮັດວຽກໄດ້ໄວ ແລະ ລາຄາຖືກກວ່າ .,Lao
"ເພາະ ສະນັ້ນ, ພວກເຂົາແມ່ນຂື້ນກັບ Coca-Cola ສຳລັບການຕະຫຼາດ. ",Lao
ແລະ ຄວາມລັບດ້ານການຕະຫລາດຂອງພວກເຂົາແມ່ນຫຍັງ? ,Lao
"ແຕ່ວັນທີ 1 - 4 ທັນວາ 2018, ສູນກາງຄະນະຊາວຫນຸ່ມກອມມູນິດໂຮ່ຈີມິນ, ສູນອາສາສະໝັກແຫ່ງຊາດ, ບໍລິສັດການບິນVietjet ໄດ້ສົມທົບກັບຈັດຕັ້ງບັນດາເຫດການພິເສດ , ",Lao
ເນື່ອງໃນໂອກາດສະເຫຼີມສະຫຼອງວັນສາກົນ ຜູ້ອາສາສະໝັກ (5 ທັນວາ).,Lao
"GDP ທົ່ວຂະແໜງກະສິກຳເພີ່ມຂຶ້ນ 2,9 %, ທົບກ່ວາ 2 ເທົ່າເມື່ອທຽບໃສ່ປີ2016 ",Lao
"ແລະ ປະກອບສ່ວນເຖິງ 0,44% ເຂົ້າລະດັບເຕີບໂຕຂອງທົ່ວປະເທດ. ",Lao
"ສຳລັບຂ້ອຍ, ນັ້ນແມ່ນຮູບພາບຂອງ Durga Durga, ເທບທິດາແຫ່ງຄວາມກ້າຫານ ",Lao
ເພື່ອປ່ຽນສະພາບການທົ່ວໂລກຕ້ອງພະຍາຍາມຫລີກລ້ຽງລະບົບທີ່ສ້າງຂື້ນໃນອາເມລິກາ. ,Lao
ພວກເຮົາປະເສີດຫລາຍ. ໃຜບໍ່ເກັ່ງ? ,Lao
ອັງກິດ! '' ' ຝ່າຍຕວກກີຫວັງວ່າ: 2 ຝ່າຍສືບຕໍ່ເພີ່ມທະວີການແລກປ່ຽນຄະນະຄົ້ນຄ້ວາວິທະຍາສາດນຳກັນອີກ. ,Lao
"ແລະ ໃນເວລາທີ່ພວກເຮົາເຮັດການສຶກສາກ່ຽວກັບຜູ້ຄົນ, ອັນທີ່ເອີ້ນວ່າ, ຜູ້ຕາງໜ້າຈາກສະພາຊົນເຜົ່າທີ່ແຕກຕ່າງກັນ",Lao
"&#[ເຊິ່ງພວກເຮົາ&] met, ",Lao
"ແລະຍັງເປັນທີ່ຮູບພາບກັນວ່າ"" ພາກສ່ວນ Super_Bowl '' ",Lao
ພວກເຮົາໄດ້ສົ່ງອີເມວຕໍ່ໄປນີ້ໃຫ້40ກະດານບັນນາທິການໃນມື້ຕໍ່ມາ. ,Lao
"ຕອນບ່າຍວັນທີ 01 ສິງຫາ, ກົມວິຈິດສິນ, ຖ່າຍຮູບ ແລະ ວາງສະແດງ(ກະຊວງວັດທະນະທຳ, ກິລາ ແລະ ທ່ອງທ່ຽວຫວຽດນາມ) ໄດ້ສົມທົບກັບພະແນກວັດທະນະທຳ ແລະ ກິລານະຄອນດ່າໜັງຈັດຕັ້ງພິທີໄຂ ລາຍການ",Lao
"“ພົວພັນແລກປ່ຽນ, ປະດິດແຕ່ງ,ງານວາງສະແດງວິຈິດສິນສາກົນຄັ້ງທີ 1 ປີ 2019” ",Lao
ຢູ່ຫໍພິພິທະພັນວິຈິດສິນນະຄອນດ່າໜັງ. ,Lao
"ເຫດຜົນອີກຢ່າງໜຶ່ງທີ່ຕ້ອງຕິດຕາມEpsilon Generation, ",Lao
ພຽງພໍສຳລັບຂ້ອຍທີ່ຈະໄວ້ວາງໃຈ ແລະ ຫວັງວ່າ ພວກເຂົາຈະໄດ້ພົບກັບທັກສະ ແລະ ຄວາມກ້າຫານທີ່ຈະໃຊ້ການຕໍ່ສູ້ ທີ່ບໍ່ມີປະກອບອາວຸດ ,Lao
ແລະ ແກ້ໄຂຢ່າງໜ້ອຍສ່ວນໜຶ່ງຂອງກະແສຂ່າວທີ່ລຸ້ນທີ່ພວກເຮົາກຳລັງສ້າງຢູ່ໃນໂລກນີ້. ,Lao
"ນັບແຕ່ຊຸມປີ 30 ເປັນຕົ້ນໄປ, ລະບົບຖະໜົນໄດ້ຂະຫຍາຍ, ລົດບັນທຸກແທນລາງລົດໄຟ, ",Lao
ແລະ ອາຫານສົດໃໝ່ກໍ່ເລີ່ມຂົນສົ່ງຫຼາຍຂື້. ,Lao
ແລະ ເມື່ອຂ້ອຍຂຽນເລື່ອງຕ່າງໆຂ້ອຍຕ້ອງບໍ່ສົນໃຈຄວາມເຊື່ອ ເຫຼົ່ານັ້ນ,Lao
"ບັນດາແຂວງພາກເໜືອລາວຮ່ວມມືລົງທຶນ, ການຄ້າຊາຍແດນກັບແຂວງດ້ຽນ - ຫວຽດນາມ",Lao
"ລາວກາຍເປັນຄົນທີ່ມີຊື່ສຽງ, ",Lao
